case_id,arm_id,p_wallplug_heat_MW,R,a,I_coil_A,n_e0,T_i0_keV,eta_source_heat,tau_ratio_ash,is_baseline_point,j_wp,eta_couple_heat,availability,discount_rate,lcoe,lcoe_1cfe,p_fus,wall_load,wall_load_peak,wall_peak_calibration,beta,B_axis,B_peak,sigma_wp,eps_cond,plasma_volume,heating_capital,total_capital,magnet_capital,magnet_capital_1cfe_form,overnight_capital,cas72,replacement_cost_per_event,fuel,p_cryo,vol_cold,special_materials,beta_ok,cond_strain_ok,net_positive,peak_field_ok,recirc_ok,sustainment_ok,tbr_ok,wall_load_ok,wp_stress_ok,feasible,feasible_but_wall,p_aux_required_MW_oracle,ignited,feasible_driven,feasible_driven_but_wall,p_net_MW_oracle,core_life_fpy_from_peak,n_replacements_from_peak,wall_margin,cas72_at_limit_oracle,cas72_from_peak_oracle,lifetime_charge_above_limit_per_MWh,cas72_per_MWh,magnet_capital_shadow,lcoe_magnet_shadow,He_over_ne_oracle,wall_load_shadow_lo,wall_load_ok_shadow_lo,wall_load_shadow_hi,wall_load_ok_shadow_hi,feasible_shadow_lo,feasible_shadow_hi
20260904-wall-and-heating:c0010,arm-fence-p100,100.0,11.2,1.3,13000000.0,3.036e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,612.4154445092025,600.1318388633481,1420.1857155252935,1.83493525464976,2.4155837393532895,1.3164408570995383,0.020802367127435814,8.614911873840445,23.83458951762523,571653678.0811784,0.0019055122602705946,374.80316228097826,264145000.0,10218438441.786646,4034721191.1238365,5337994110.541879,10218438441.786646,43017157.4844464,519926915.02340657,277616.51147175767,0.7776311123836792,101.66241947029346,21002241.81659488,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,False,False,121.74606058323741,False,False,False,254.97712665903035,7.451614989269235,3.0,1.6344162606467103,81884372.19280571,43017157.4844464,-20.471947768261934,22.65778517366415,4559312727.272729,641.6027436706843,0.08009376700451615,2.110175542847224,satisfied,3.3579315160090606,satisfied,False,False
20260904-wall-and-heating:c0011,arm-fence-p100,100.0,11.2,1.3,13000000.0,3.542e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,406.0680369451356,398.1416178012593,1860.3668666746864,2.403666445117751,3.1642847151922124,1.3164408570995383,0.024166131560561865,8.614911873840445,23.83458951762523,571653678.0811784,0.0019055122602705946,374.80316228097826,264145000.0,10858836318.78536,4034721191.1238365,5337994110.541879,10858836318.78536,70849053.40300941,601886246.5517092,363662.6913916264,0.7776311123836792,101.66241947029346,21002241.81659488,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,False,120.90105806149796,False,False,False,419.9028362608136,5.68848938073722,4.0,0.8857152848077874,94792317.93213132,70849053.40300941,-7.657932318790722,22.6601203503695,4559312727.272729,423.79140776444973,0.08806161728705356,2.7642164118854136,satisfied,4.398709594565484,violated,False,False
20260904-wall-and-heating:c0012,arm-fence-p100,100.0,11.2,1.3,13000000.0,4.048e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,309.60818078513955,303.73074123383594,2344.270135920087,3.028888314956257,3.987352329399791,1.3164408570995383,0.02750997073063513,8.614911873840445,23.83458951762523,571653678.0811784,0.0019055122602705946,374.80316228097826,264145000.0,11528477756.85441,4034721191.1238365,5337994110.541879,11528477756.85441,106298341.79303952,683717005.0934832,458255.62809638516,0.7776311123836792,101.66241947029346,21002241.81659488,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,False,115.9430586703254,False,False,False,601.2102135770097,4.514273761884872,5.0,0.06264767060020882,107680014.44415472,106298341.79303952,-0.3086425364776404,23.745269769861878,4559312727.272729,321.98670248531835,0.09538233256914626,3.483221562199695,satisfied,5.542865616369951,violated,False,False
20260904-wall-and-heating:c0013,arm-fence-p100,100.0,11.2,1.3,13000000.0,4.554e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,254.64311450400518,249.94535055766346,2868.4733632939055,3.706179300208582,4.8789658545311525,1.3164408570995383,0.030835828540934918,8.614911873840445,23.83458951762523,571653678.0811784,0.0019055122602705946,374.80316228097826,264145000.0,12224836705.852474,4034721191.1238365,5337994110.541879,12224836705.852474,149637219.4709313,765190239.5803587,560726.3611102917,0.7776311123836792,101.66241947029346,21002241.81659488,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,False,107.43002505084416,False,False,False,797.6170543161539,3.6893064097350035,6.0,-0.8289658545311527,120511403.74850474,149637219.4709313,4.90411487052266,25.195452727732878,4559312727.272729,263.97352392148275,0.1021550013937389,4.262106195239869,violated,6.782308119381706,violated,False,False
20260904-wall-and-heating:c0014,arm-fence-p100,100.0,11.2,1.3,13000000.0,5.06e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,220.94898265249475,217.0126050595673,3430.0349560618347,4.431738748499479,5.834121956515888,1.3164408570995383,0.034145330487321206,8.614911873840445,23.83458951762523,571653678.0811784,0.0019055122602705946,374.80316228097826,264145000.0,12945650169.191874,4034721191.1238365,5337994110.541879,12945650169.191874,210618510.26272574,846170958.8211554,670499.8707692681,0.7776311123836792,101.66241947029346,21002241.81659488,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,False,95.85257634662162,False,False,False,1008.0212116284821,3.0852971765351165,8.0,-1.7841219565158886,133265225.80146764,210618510.26272574,10.305903127986456,28.061044580668206,4559312727.272729,228.3318567322071,0.10845626925489771,5.0964995607744,violated,8.110081909754046,violated,False,False
20260904-wall-and-heating:c0015,arm-fence-p100,100.0,11.2,1.3,13000000.0,3.036e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,504.98993900321886,494.9503793644858,1593.1548608312416,2.058418126797314,2.709785723110282,1.3164408570995383,0.022025660154608436,8.614911873840445,23.83458951762523,571653678.0811784,0.0019055122602705946,374.80316228097826,264145000.0,10474414336.506247,4034721191.1238365,5337994110.541879,10474414336.506247,50878773.957733795,553154343.0791372,311428.35043559887,0.7776311123836792,101.66241947029346,21002241.81659488,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,False,False,139.427307812352,False,False,False,319.784669995014,6.642591643497061,3.0,1.3402142768897178,87117429.00772868,50878773.957733795,-15.219185085972926,21.36761082170016,4559312727.272729,528.2621417490484,0.08012569230084667,2.367180845816911,satisfied,3.7669051720390847,satisfied,False,False
20260904-wall-and-heating:c0016,arm-fence-p100,100.0,11.2,1.3,13000000.0,3.542e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,353.1505093180821,346.36433768006003,2086.919093905756,2.6963807459456204,3.549625780259345,1.3164408570995383,0.025587200802751852,8.614911873840445,23.83458951762523,571653678.0811784,0.0019055122602705946,374.80316228097826,264145000.0,11176098168.116653,4034721191.1238365,5337994110.541879,11176098168.116653,90091127.14446726,641115314.872647,407948.8986830321,0.7776311123836792,101.66241947029346,21002241.81659488,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,False,137.46974405015203,False,False,False,504.78672267981113,5.070957085139514,5.0,0.5003742197406549,100970585.5661969,90091127.14446726,-2.894518446787556,23.96906346833446,4559312727.272729,367.8935549267771,0.0880957045220332,3.100837857837463,satisfied,4.9343767650804855,violated,False,False
20260904-wall-and-heating:c0017,arm-fence-p100,100.0,11.2,1.3,13000000.0,4.048e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,276.5424209705028,271.38712109398114,2629.719475247834,3.397699978404957,4.4728710717385045,1.3164408570995383,0.02912764069920385,8.614911873840445,23.83458951762523,571653678.0811784,0.0019055122602705946,374.80316228097826,264145000.0,11910875413.27399,4034721191.1238365,5337994110.541879,11910875413.27399,132803268.64485605,728879948.2205031,514054.9851239808,0.7776311123836792,101.66241947029346,21002241.81659488,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,False,130.4387991842387,False,False,False,708.161487435647,4.024260863169437,6.0,-0.4228710717385047,114792820.37413608,132803268.64485605,3.415617153786905,25.18566532293246,4559312727.272729,287.0514557135259,0.09541825890171404,3.9073549751657,satisfied,6.2177909604810715,violated,False,False
20260904-wall-and-heating:c0018,arm-fence-p100,100.0,11.2,1.3,13000000.0,4.554e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,231.52658260145162,227.34203093049717,3217.716882453719,4.157415528512187,5.472991661673514,1.3164408570995383,0.03264903889255957,8.614911873840445,23.83458951762523,571653678.0811784,0.0019055122602705946,374.80316228097826,264145000.0,12675774518.327473,4034721191.1238365,5337994110.541879,12675774518.327473,184631433.56189418,816220659.5511221,628996.1418744262,0.7776311123836792,101.66241947029346,21002241.81659488,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,False,118.9569450604638,False,False,False,928.4705337776307,3.288877658274381,7.0,-1.4229916616735139,128548290.82109082,184631433.56189418,8.112247364282661,26.706346810812665,4559312727.272729,239.5420159452033,0.10219250637718028,4.781027857789015,violated,7.608070417177303,violated,False,False
20260904-wall-and-heating:c0019,arm-fence-p100,100.0,11.2,1.3,13000000.0,5.06e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,203.5470262079939,200.00198125966753,3847.611441109221,4.97126383000811,6.54437481724381,1.3164408570995383,0.03615311710994198,8.614911873840445,23.83458951762523,571653678.0811784,0.0019055122602705946,374.80316228097826,264145000.0,13468222520.535078,4034721191.1238365,5337994110.541879,13468222520.535078,255879324.70673162,903004235.9819347,752127.3127187287,0.7776311123836792,101.66241947029346,21002241.81659488,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,False,103.57198820842063,False,False,False,1164.4774749864855,2.750453710654179,9.0,-2.49437481724381,142216016.9328724,255879324.70673162,13.1088974625647,29.510806046964955,4559312727.272729,209.9379559039234,0.10849513927265253,5.716953404509326,violated,9.097412808914841,violated,False,False
20260904-wall-and-heating:c0020,arm-fence-p100,100.0,11.2,1.3,14000000.0,3.036e+20,14.63,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,1617.664392018974,1584.140186568222,984.7823246221387,1.272377116493342,1.675009221790334,1.3164408570995383,0.015367098380781284,9.2775974025974,25.668019480519476,638866369.6609063,0.0021295545655363544,374.80316228097826,264145000.0,10042993019.274055,4340897282.748748,5748609042.122021,10042993019.274055,20927403.763271164,428636486.8427326,192504.28344121523,0.7970642748747315,109.48260558339294,21002241.81659488,satisfied,satisfied,satisfied,violated,violated,violated,satisfied,satisfied,satisfied,False,False,71.78656748462285,False,False,False,91.8221002976514,10.746209492960698,2.0,2.374990778209666,67506852.61690459,20927403.763271164,-68.12775707764123,30.608715108028566,4910029090.90909,1705.5948811625965,0.08846723585684547,1.4632336839673432,satisfied,2.328450123182816,satisfied,False,False
20260904-wall-and-heating:c0021,arm-fence-p100,100.0,11.2,1.3,14000000.0,3.542e+20,14.63,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,777.5673579776335,761.8031814006208,1285.5330948347444,1.6609588245709082,2.186554058625168,1.3164408570995383,0.01784641196737591,9.2775974025974,25.668019480519476,638866369.6609063,0.0021295545655363544,374.80316228097826,264145000.0,10518063330.841883,4340897282.748748,5748609042.122021,10518063330.841883,36908143.419838466,492983336.56560856,251294.74917828644,0.7970642748747315,109.48260558339294,21002241.81659488,satisfied,satisfied,satisfied,violated,violated,violated,satisfied,satisfied,satisfied,False,False,73.24814297338168,False,False,False,204.50646686145876,8.232131251910506,3.0,1.8634459413748319,77640971.93231896,36908143.419838466,-26.749427478398605,24.237739971060563,4910029090.90909,817.0475872206378,0.0969776454909409,1.9101026482565442,satisfied,3.0395546489647622,satisfied,False,False
20260904-wall-and-heating:c0022,arm-fence-p100,100.0,11.2,1.3,14000000.0,4.048e+20,14.63,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,516.2841134813045,505.9927260557588,1614.873922721257,2.086480000624265,2.7467275203428527,1.3164408570995383,0.020310378460656673,9.2775974025974,25.668019480519476,638866369.6609063,0.0021295545655363544,374.80316228097826,264145000.0,11009727943.07079,4340897282.748748,5748609042.122021,11009727943.07079,51863847.415188454,557226912.6316558,315673.9713627993,0.7970642748747315,109.48260558339294,21002241.81659488,satisfied,satisfied,satisfied,violated,violated,violated,satisfied,satisfied,satisfied,False,False,73.33937869608553,False,False,False,327.9028676346199,6.553252867890295,3.0,1.303272479657147,87758826.46453184,51863847.415188454,-14.701628950840226,21.242052812259335,4910029090.90909,540.9071436231575,0.1047563794869675,2.3994520007179045,satisfied,3.8182584011424052,satisfied,False,False
20260904-wall-and-heating:c0023,arm-fence-p100,100.0,11.2,1.3,14000000.0,4.554e+20,14.63,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,392.51372146687225,384.857963786844,1970.4162785499038,2.5458545712168914,3.351466973783542,1.3164408570995383,0.022760581216409607,9.2775974025974,25.668019480519476,638866369.6609063,0.0021295545655363544,374.80316228097826,264145000.0,11517445589.632421,4340897282.748748,5748609042.122021,11517445589.632421,76868262.79491323,621160490.0860101,385175.04254424747,0.7970642748747315,109.48260558339294,21002241.81659488,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,satisfied,satisfied,False,False,72.4700927813829,False,False,False,461.11637569923084,5.37078244864201,4.0,0.6985330262164577,97827858.6700568,76868262.79491323,-6.1044891639321115,22.387906717147974,4910029090.90909,410.02331908444546,0.11191931424300396,2.9277327568994247,satisfied,4.6589138653269115,violated,False,False
20260904-wall-and-heating:c0024,arm-fence-p100,100.0,11.2,1.3,14000000.0,5.06e+20,14.63,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,320.6259920799134,314.5098914359615,2350.1271259073137,3.036455774124594,3.9973144418334225,1.3164408570995383,0.025198333648079257,9.2775974025974,25.668019480519476,638866369.6609063,0.0021295545655363544,374.80316228097826,264145000.0,12040007692.155285,4340897282.748748,5748609042.122021,12040007692.155285,106667004.91682875,684664662.4586296,459400.5467575179,0.7970642748747315,109.48260558339294,21002241.81659488,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,satisfied,satisfied,False,False,70.99418958278358,False,False,False,603.3852592722608,4.503023282737812,5.0,0.05268555816657727,107829262.97535531,106667004.91682875,-0.2586930957675361,23.741730604275116,4910029090.90909,334.0070982128428,0.11855561813128286,3.491924140243283,satisfied,5.556714066648007,violated,False,False
20260904-wall-and-heating:c0025,arm-fence-p100,100.0,11.2,1.3,14000000.0,3.036e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,914.8363105356381,896.1135078757587,1193.0369442176275,1.541450195642075,2.0292280167273042,1.3164408570995383,0.016793972891592228,9.2775974025974,25.668019480519476,638866369.6609063,0.0021295545655363544,374.80316228097826,264145000.0,10375155445.247108,4340897282.748748,5748609042.122021,10375155445.247108,28151134.182403162,473855890.3516791,233213.69232904728,0.7970642748747315,109.48260558339294,21002241.81659488,satisfied,satisfied,satisfied,violated,violated,violated,satisfied,satisfied,satisfied,False,False,78.78624298305897,False,False,False,169.8502957915984,8.87036836256086,2.0,2.0207719832726956,74628550.60997069,28151134.182403162,-36.74960193256692,22.25904653641563,4910029090.90909,962.372066394867,0.08981454280002422,1.772667724988386,satisfied,2.8208538580249973,satisfied,False,False
20260904-wall-and-heating:c0026,arm-fence-p100,100.0,11.2,1.3,14000000.0,3.542e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,547.3599820387352,536.4190379685541,1556.5305952749723,2.011098149339298,2.6474917714275206,1.3164408570995383,0.01950256158074901,9.2775974025974,25.668019480519476,638866369.6609063,0.0021295545655363544,374.80316228097826,264145000.0,10924325993.74666,4340897282.748748,5748609042.122021,10924325993.74666,49216064.52562881,546238445.3507663,304269.0749071965,0.7970642748747315,109.48260558339294,21002241.81659488,satisfied,satisfied,satisfied,violated,violated,violated,satisfied,satisfied,satisfied,False,False,76.30871846181782,False,False,False,306.0429705116239,6.798887986833836,3.0,1.4025082285724793,86028229.87747823,49216064.52562881,-16.154217412786174,21.597398548813654,4910029090.90909,573.7417746996472,0.09840772174087205,2.3127628717401922,satisfied,3.680309613290915,satisfied,False,False
20260904-wall-and-heating:c0027,arm-fence-p100,100.0,11.2,1.3,14000000.0,4.048e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,396.64277534934484,388.9008507691688,1954.3370213103688,2.525079544644756,3.324117879996654,1.3164408570995383,0.02219428012703686,9.2775974025974,25.668019480519476,638866369.6609063,0.0021295545655363544,374.80316228097826,264145000.0,11494906381.673529,4340897282.748748,5748609042.122021,11494906381.673529,75989408.83213314,618370855.2895952,382031.8851014579,0.7970642748747315,109.48260558339294,21002241.81659488,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,satisfied,satisfied,False,False,71.33976689492454,False,False,False,455.09184942595584,5.4149704221735115,4.0,0.7258821200033458,97388513.27871203,75989408.83213314,-6.315002242720771,22.424923827813014,4910029090.90909,414.3841658039346,0.10625567681079409,2.903841476341469,satisfied,4.620895566699903,violated,False,False
20260904-wall-and-heating:c0028,arm-fence-p100,100.0,11.2,1.3,14000000.0,4.554e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,315.74482595338833,309.7306279278084,2383.561975976563,3.0796549025592173,4.054183539495851,1.3164408570995383,0.024870883742413502,9.2775974025974,25.668019480519476,638866369.6609063,0.0021295545655363544,374.80316228097826,264145000.0,12085210091.64646,4340897282.748748,5748609042.122021,12085210091.64646,108770901.02438742,690056796.2037559,465936.3584730815,0.7970642748747315,109.48260558339294,21002241.81659488,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,violated,satisfied,False,False,64.37464050323075,False,False,False,615.9125252824056,4.439858192073453,5.0,-0.00418353949585093,108678481.34382431,108770901.02438742,0.02015219677552927,23.71759551147035,4910029090.90909,328.8537689638673,0.11347705684655754,3.5416031379430994,satisfied,5.635768471683368,violated,False,False
20260904-wall-and-heating:c0029,arm-fence-p100,100.0,11.2,1.3,14000000.0,5.06e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,265.93159656060544,260.9915786495892,2841.745692308949,3.6716461083669527,4.833504949864776,1.3164408570995383,0.027533826511445005,9.2775974025974,25.668019480519476,638866369.6609063,0.0021295545655363544,374.80316228097826,264145000.0,12693532853.694738,4340897282.748748,5748609042.122021,12693532853.694738,147755453.9369854,761186331.907912,555501.6621871202,0.7970642748747315,109.48260558339294,21002241.81659488,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,violated,satisfied,False,False,55.84054003351332,False,False,False,787.5833802174334,3.7240057032534075,6.0,-0.7835049498647759,119880819.99412937,147755453.9369854,4.753238410578847,25.195555947589003,4910029090.90909,276.1831615328605,0.12016308669220697,4.222393024621995,violated,6.719112378311523,violated,False,False
20260904-wall-and-heating:c0030,arm-fence-p100,100.0,11.2,1.3,14000000.0,3.036e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,702.0106019244312,687.8312303413843,1352.416295627199,1.7473745248108588,2.300315217115905,1.3164408570995383,0.01783956842296982,9.2775974025974,25.668019480519476,638866369.6609063,0.0021295545655363544,374.80316228097826,264145000.0,10619941000.602669,4340897282.748748,5748609042.122021,10619941000.602669,39938356.04648966,506493157.1940067,264369.0117040143,0.7970642748747315,109.48260558339294,21002241.81659488,satisfied,satisfied,satisfied,violated,violated,violated,satisfied,satisfied,satisfied,False,False,87.33777918924767,False,False,False,229.56605726493427,7.825014531081564,3.0,1.7496847828840947,79768661.70684043,39938356.04648966,-23.301449187236578,23.364660617340746,4910029090.90909,737.1811418969384,0.09023491673031585,2.0094807035324873,satisfied,3.1976953804038715,satisfied,False,False
20260904-wall-and-heating:c0031,arm-fence-p100,100.0,11.2,1.3,14000000.0,3.542e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,455.13095935159424,446.1670890390099,1764.167144560378,2.2793726575761943,3.0006592949888575,1.3164408570995383,0.020716486763514768,9.2775974025974,25.668019480519476,638866369.6609063,0.0021295545655363544,374.80316228097826,264145000.0,11225424558.17531,4340897282.748748,5748609042.122021,11225424558.17531,65585331.64223618,584673518.8813765,344857.664016704,0.7970642748747315,109.48260558339294,21002241.81659488,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,satisfied,satisfied,False,False,82.46173662893409,False,False,False,383.83958933717395,5.998681699738537,4.0,1.0493407050111423,92081449.61913493,65585331.64223618,-9.270634326705489,22.947422991586635,4910029090.90909,476.1656895296606,0.09885366715396442,2.6212785562126233,satisfied,4.171251963364436,violated,False,False
20260904-wall-and-heating:c0032,arm-fence-p100,100.0,11.2,1.3,14000000.0,4.048e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,342.60879970561973,336.033401071528,2214.7011514843316,2.8614801409046016,3.766969369265761,1.3164408570995383,0.02357545285249197,9.2775974025974,25.668019480519476,638866369.6609063,0.0021295545655363544,374.80316228097826,264145000.0,11855645566.672037,4340897282.748748,5748609042.122021,11855645566.672037,98137657.26355644,662509876.4853885,432927.6100345444,0.7970642748747315,109.48260558339294,21002241.81659488,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,satisfied,satisfied,False,False,74.2483368798371,False,False,False,552.6442748573171,4.778377054737897,5.0,0.28303063073423873,104340059.61221887,98137657.26355644,-1.5072706004350749,23.84882458017765,4910029090.90909,357.2184908952223,0.1067229710364485,3.2907021620402914,satisfied,5.236508657855421,violated,False,False
20260904-wall-and-heating:c0033,arm-fence-p100,100.0,11.2,1.3,14000000.0,4.554e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,279.2172418837133,273.99924497312827,2700.7373459918613,3.4894578332501416,4.5936648608165145,1.3164408570995383,0.02641833933833193,9.2775974025974,25.668019480519476,638866369.6609063,0.0021295545655363544,374.80316228097826,264145000.0,12508387763.660954,4340897282.748748,5748609042.122021,12508387763.660954,137814866.03802153,739811526.3726723,527937.4888786512,0.7970642748747315,109.48260558339294,21002241.81659488,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,violated,satisfied,False,False,63.257257218191285,False,False,False,734.7508100008434,3.9184399701288912,6.0,-0.5436648608165147,116514457.37387992,137814866.03802153,3.8933623999999725,25.190278085919967,4910029090.90909,290.2059500055295,0.11396234652575185,4.012876508237663,satisfied,6.385707834847759,violated,False,False
20260904-wall-and-heating:c0034,arm-fence-p100,100.0,11.2,1.3,14000000.0,5.06e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,239.11367666363995,234.7651461262183,3219.4886067572033,4.159704665313412,5.4760051748861365,1.3164408570995383,0.029246696981348918,9.2775974025974,25.668019480519476,638866369.6609063,0.0021295545655363544,374.80316228097826,264145000.0,13181638754.067583,4340897282.748748,5748609042.122021,13181638754.067583,184768753.9280628,816473774.7569325,629342.4768044611,0.7970642748747315,109.48260558339294,21002241.81659488,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False,False,49.97126591553126,False,False,False,929.1149247866381,3.2870677483197004,7.0,-1.4260051748861367,128588154.4617706,184768753.9280628,8.120708112844198,26.70767370369534,4910029090.90909,247.80362661275024,0.12066366155436391,4.783660365110423,violated,7.612259537523545,violated,False,False
20260904-wall-and-heating:c0035,arm-fence-p100,100.0,11.2,1.3,14000000.0,3.036e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,570.9660780955446,559.531401806497,1517.1057068555301,1.9601596580697176,2.580434260321237,1.3164408570995383,0.01888860329840123,9.2775974025974,25.668019480519476,638866369.6609063,0.0021295545655363544,374.80316228097826,264145000.0,10866235823.1416,4340897282.748748,5748609042.122021,10866235823.1416,47424477.44479923,538723859.8651422,296562.33636693424,0.7970642748747315,109.48260558339294,21002241.81659488,satisfied,satisfied,satisfied,violated,violated,violated,satisfied,satisfied,satisfied,False,False,99.08227655517834,False,False,False,291.27137549541453,6.975570072364173,3.0,1.469565739678763,84844742.16603364,47424477.44479923,-17.253849952573304,21.866622911607518,4910029090.90909,598.6858022862053,0.09026956450469334,2.2541836067801753,satisfied,3.587092174267583,satisfied,False,False
20260904-wall-and-heating:c0036,arm-fence-p100,100.0,11.2,1.3,14000000.0,3.542e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,390.3602696827843,382.7494451348678,1978.9692503994845,2.5569053439484124,3.366014662509838,1.3164408570995383,0.021934668663638815,9.2775974025974,25.668019480519476,638866369.6609063,0.0021295545655363544,374.80316228097826,264145000.0,11529419980.415926,4340897282.748748,5748609042.122021,11529419980.415926,77335627.60701713,622640771.0924447,386846.9690969789,0.7970642748747315,109.48260558339294,21002241.81659488,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,satisfied,satisfied,False,False,92.26235237770669,False,False,False,464.32097668637624,5.347570288531799,4.0,0.6839853374901619,98060991.20730078,77335627.60701713,-5.994608460103122,22.36857294576316,4910029090.90909,407.7490214272931,0.09889041720068034,2.940441145540674,satisfied,4.679136779425595,violated,False,False
20260904-wall-and-heating:c0037,arm-fence-p100,100.0,11.2,1.3,14000000.0,4.048e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,302.1405177853174,296.410144859195,2484.328265410874,3.209848872926585,4.2255762014354605,1.3164408570995383,0.02496172335968941,9.2775974025974,25.668019480519476,638866369.6609063,0.0021295545655363544,374.80316228097826,264145000.0,12220728855.215187,4340897282.748748,5748609042.122021,12220728855.215187,115103233.54995409,706131124.5554802,485634.0539511405,0.7970642748747315,109.48260558339294,21002241.81659488,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,violated,satisfied,False,False,81.23353794202785,False,False,False,653.6673263353296,4.2597740856939845,5.0,-0.1755762014354607,111210060.77829677,115103233.54995409,0.7998782139597302,23.648724131432143,4910029090.90909,314.4923087775833,0.10676147542292061,3.691326203865572,satisfied,5.874023437455651,violated,False,False
20260904-wall-and-heating:c0038,arm-fence-p100,100.0,11.2,1.3,14000000.0,4.554e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,252.1349132032303,247.51280089224656,3029.502240081585,3.9142348804078764,5.152858720853054,1.3164408570995383,0.027971750864136908,9.2775974025974,25.668019480519476,638866369.6609063,0.0021295545655363544,374.80316228097826,264145000.0,12937504475.616493,4340897282.748748,5748609042.122021,12937504475.616493,170029685.29643264,789008102.6726198,592204.128089152,0.7970642748747315,109.48260558339294,21002241.81659488,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,violated,satisfied,False,False,66.62117065770394,False,False,False,857.9314216838288,3.4932065820388156,7.0,-1.102858720853054,124262528.58918777,170029685.29643264,7.164375278519668,26.616389603232854,4910029090.90909,261.5458777503975,0.11400232904773892,4.501370112469058,violated,7.163049831146414,violated,False,False
20260904-wall-and-heating:c0039,arm-fence-p100,100.0,11.2,1.3,14000000.0,5.06e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,218.8904708830199,214.99411520675312,3611.3647717056497,4.666023932336094,6.142544544731485,1.3164408570995383,0.03096639366264154,9.2775974025974,25.668019480519476,638866369.6609063,0.0021295545655363544,374.80316228097826,264145000.0,13677440942.905958,4340897282.748748,5748609042.122021,13677440942.905958,225888435.2099849,871170829.1267964,705946.0453748432,0.7970642748747315,109.48260558339294,21002241.81659488,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False,False,48.964957536734914,False,False,False,1075.9418718546488,2.930381679598687,8.0,-2.092544544731485,137202507.41880193,225888435.2099849,11.069878974992402,28.195652928305357,4910029090.90909,226.39455860799134,0.12070489905224016,5.3659275221865075,violated,8.538823796175052,violated,False,False
