case_id,arm_id,p_wallplug_heat_MW,R,a,I_coil_A,n_e0,T_i0_keV,eta_source_heat,tau_ratio_ash,is_baseline_point,beta_ok_record,beta_ok_forced,cond_strain_ok_record,cond_strain_ok_forced,net_positive_record,net_positive_forced,peak_field_ok_record,peak_field_ok_forced,recirc_ok_record,recirc_ok_forced,sustainment_ok_record,sustainment_ok_forced,wall_load_ok_record,wall_load_ok_forced,wp_stress_ok_record,wp_stress_ok_forced,p_aux_required_forced,W_th_forced,tau_E_forced,lcoe_forced,wall_load_peak_forced,beta_forced,p_fus_forced,p_aux_required_record,lcoe_record,feasible_record,feasible_forced,ignited_record,ignited_forced,feasible_driven_record,feasible_driven_forced,error
20260904-wall-and-heating:c0054,arm-fence-p100,100.0,11.2,1.3,15000000.0,5.06e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-14.940206138034114,523.4707825406571,1.5851821222050357,270.8658362896475,4.911402781948921,0.025197688947922365,2887.543892799366,21.342907066606244,261.2628688476595,False,False,False,True,False,False,
20260904-wall-and-heating:c0055,arm-fence-p100,100.0,11.2,1.3,15000000.0,3.036e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,40.088215854166435,338.66968601538724,1.544190884423664,693.3876398584569,2.368430873342404,0.01630213889472134,1392.463295613382,70.83702489438787,649.8506996146962,False,False,False,False,False,False,
20260904-wall-and-heating:c0056,arm-fence-p100,100.0,11.2,1.3,15000000.0,3.542e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,26.734144778053974,393.0657370259656,1.5143160381281966,459.0965128363081,3.0684971056318466,0.01892053674819354,1804.050791762555,61.253870581513524,435.7654418330602,False,False,False,False,False,False,
20260904-wall-and-heating:c0057,arm-fence-p100,100.0,11.2,1.3,15000000.0,4.048e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,10.465923159546833,447.1014589712688,1.4894151302725211,348.9460726212306,3.8289091736016077,0.021521589871055128,2251.1172044271916,48.25916233640686,333.39341418857424,False,False,False,False,False,False,
20260904-wall-and-heating:c0058,arm-fence-p100,100.0,11.2,1.3,15000000.0,4.554e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-8.116624739418057,500.8181829412995,1.4681578086969511,285.8630386644176,4.644003711991068,0.024107287768708303,2730.3328910393684,32.46622168458782,274.30003310236106,False,False,False,True,False,False,
20260904-wall-and-heating:c0059,arm-fence-p100,100.0,11.2,1.3,15000000.0,5.06e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-28.50953213934656,554.2496045958802,1.449670075670918,245.52462065791462,5.509055662621337,0.02667925240895611,3238.9198646382665,14.395684256234631,237.6109768758502,False,False,False,True,False,False,
20260904-wall-and-heating:c0060,arm-fence-p100,100.0,11.2,1.3,16000000.0,3.036e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,31.3596541609119,274.0076017727862,2.4716639779753193,3574.4614975184186,1.4593232861836616,0.01159240187047858,857.9748454203154,45.502733553333314,2814.8038216654522,False,False,False,False,False,False,
20260904-wall-and-heating:c0061,arm-fence-p100,100.0,11.2,1.3,16000000.0,3.542e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,29.660770467645193,317.94175180778177,2.424752944003914,1210.096886514514,1.8846400281726683,0.013451117905174198,1108.0298328364242,45.17887605632606,1085.5010743567643,False,False,False,False,False,False,
20260904-wall-and-heating:c0062,arm-fence-p100,100.0,11.2,1.3,16000000.0,4.048e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,27.906712141663547,361.57935626485795,2.385609874068464,736.3684437714484,2.345092582177876,0.01529728802694655,1378.7420955586458,44.48354726679668,679.8127334812245,False,False,False,False,False,False,
20260904-wall-and-heating:c0063,arm-fence-p100,100.0,11.2,1.3,16000000.0,4.554e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,26.472117486941215,404.9557979803025,2.3521547981510134,534.7791485537997,2.837247203851509,0.017132409172577356,1668.0928442591546,43.80467515688116,500.1293474672505,False,False,False,False,False,False,
20260904-wall-and-heating:c0064,arm-fence-p100,100.0,11.2,1.3,16000000.0,5.06e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,25.667988768376972,448.09971678557565,2.323022694486035,422.42549786366544,3.3582615776152736,0.018957693003471776,1974.411006261998,43.467273353747146,397.8960088557399,False,False,False,False,False,False,
20260904-wall-and-heating:c0065,arm-fence-p100,100.0,11.2,1.3,16000000.0,3.036e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,27.083676690383328,299.40741430393507,2.1516497369164282,1475.3545998904203,1.7648811152367658,0.012666988241042329,1037.620393210067,45.047162850674454,1309.4437012040619,False,False,False,False,False,False,
20260904-wall-and-heating:c0066,arm-fence-p100,100.0,11.2,1.3,16000000.0,3.542e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,20.29651378472562,347.3993073107426,2.110953475661985,779.3172604080444,2.277900308695561,0.014697374648793365,1339.237976765894,40.073564188946364,719.8337319497188,False,False,False,False,False,False,
20260904-wall-and-heating:c0067,arm-fence-p100,100.0,11.2,1.3,16000000.0,4.048e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,12.603131197261007,395.066326711267,2.076988294296871,536.0066178052377,2.8329642394546863,0.016714016673626625,1665.5747759523615,33.81336752040323,502.4672912196185,False,False,False,False,False,False,
20260904-wall-and-heating:c0068,arm-fence-p100,100.0,11.2,1.3,16000000.0,4.554e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,4.454580689422414,442.44750746723287,2.0479516263806956,411.74484851194643,3.425935049042381,0.0187185657622917,2014.1980340826597,26.734063390413496,390.76267138127383,False,False,False,False,False,False,
20260904-wall-and-heating:c0069,arm-fence-p100,100.0,11.2,1.3,16000000.0,5.06e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-3.775199693284435,489.57440429611916,2.022660714234907,339.03776239750374,4.053392496044551,0.020712356895875108,2383.0969005616257,19.226817775092627,323.48596101843356,False,False,False,True,False,False,
20260904-wall-and-heating:c0070,arm-fence-p100,100.0,11.2,1.3,16000000.0,3.036e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,25.959593126362336,318.03462364165796,1.9578235543450697,1035.7652498768598,1.9995805266937905,0.013455047021059218,1175.6063988960868,47.16731862250137,944.8692032084838,False,False,False,False,False,False,
20260904-wall-and-heating:c0071,arm-fence-p100,100.0,11.2,1.3,16000000.0,3.542e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,15.680215503309796,369.00741204135585,1.9208328245769135,620.1381989870297,2.5803474540293934,0.015611545759653168,1517.0546711353913,39.09888614029569,579.2947284729456,False,False,False,False,False,False,
20260904-wall-and-heating:c0072,arm-fence-p100,100.0,11.2,1.3,16000000.0,4.048e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,3.8526746125112936,419.6348505849179,1.8899580357092862,448.63553587834275,3.208593665248994,0.01775343382944692,1886.4172730072826,29.05319012884496,423.4959110225991,False,False,False,False,False,False,
20260904-wall-and-heating:c0073,arm-fence-p100,100.0,11.2,1.3,16000000.0,4.554e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,-9.013126084945554,469.95852398930674,1.8635612955741734,356.1508201896084,3.879636425284167,0.01988247054933375,2280.941100429536,17.558694560076674,338.293869468333,False,False,False,True,False,False,
20260904-wall-and-heating:c0074,arm-fence-p100,100.0,11.2,1.3,16000000.0,5.06e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-22.494588607154924,520.0120343772827,1.8405679575230873,298.9439056697773,4.589606814563649,0.02200007751969343,2698.351513024297,5.057472676034195,285.2021799963163,False,False,False,True,False,False,
20260904-wall-and-heating:c0075,arm-fence-p100,100.0,11.2,1.3,16000000.0,3.036e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,26.704711946867945,336.7350623638321,1.7904492179684013,803.9346859787947,2.242978726797888,0.014246203906558563,1318.7066530255297,51.57168497598485,745.043222770407,False,False,False,False,False,False,
20260904-wall-and-heating:c0076,arm-fence-p100,100.0,11.2,1.3,16000000.0,3.542e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,13.145395768145136,390.70462920194745,1.7566237931501656,519.0090438201274,2.894395426310822,0.016529486937815044,1701.6917991958635,40.69323179511656,488.79119772197816,False,False,False,False,False,False,
20260904-wall-and-heating:c0077,arm-fence-p100,100.0,11.2,1.3,16000000.0,4.048e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-2.6253123619254666,444.30851680649306,1.7283907962805334,389.0402404971115,3.5990563598733107,0.018797299228100108,2115.9806420252535,27.124207656511487,369.3304169413437,False,False,False,True,False,False,
20260904-wall-and-heating:c0078,arm-fence-p100,100.0,11.2,1.3,16000000.0,4.554e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-20.03627643764355,497.59076560869266,1.7042525314221104,315.6355223526365,4.351709289509465,0.02105150398987204,2558.485251575118,11.456214134036486,301.1783632516037,False,False,False,True,False,False,
20260904-wall-and-heating:c0079,arm-fence-p100,100.0,11.2,1.3,16000000.0,5.06e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-38.614084040119906,550.586960850147,1.6832263413327242,269.0332824805731,5.148014923867332,0.023293606723046284,3026.654443428562,-5.81574800938904,257.6800753325078,False,False,True,True,False,False,
20260904-wall-and-heating:c0080,arm-fence-p100,100.0,11.2,1.3,18000000.0,3.036e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,26.522922553559795,270.9652565179681,3.241517942078259,15284.413833137298,1.3085212695609825,0.009057730203488613,769.3143422090816,35.537273353454566,7133.421496747531,False,False,False,False,False,False,
20260904-wall-and-heating:c0081,arm-fence-p100,100.0,11.2,1.3,18000000.0,3.542e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,26.38852259313626,314.2571100945486,3.182440924768072,1919.7565804999083,1.6774573666780048,0.010504874884487952,986.2216538999292,35.88148661977675,1628.2684764220978,False,False,False,False,False,False,
20260904-wall-and-heating:c0082,arm-fence-p100,100.0,11.2,1.3,18000000.0,4.048e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,26.961966849525,357.2497590394499,3.1329753342473268,1028.7530804772941,2.0739510125860003,0.011942017859496605,1219.3307790531865,36.65203462842527,925.8635257728478,False,False,False,False,False,False,
20260904-wall-and-heating:c0083,arm-fence-p100,100.0,11.2,1.3,18000000.0,4.554e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,28.575311769789096,399.9819015801603,3.090548340036751,709.7438322232816,2.495093722547021,0.013370452719096794,1466.9317423898497,38.19945563988131,649.9898114301537,False,False,False,False,False,False,
20260904-wall-and-heating:c0084,arm-fence-p100,100.0,11.2,1.3,18000000.0,5.06e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,31.498063777699087,442.4843625062616,3.053474537518331,546.220669888537,2.9385181412199812,0.014791209863389252,1727.6327129482302,40.81050874250292,506.07533004490074,False,False,False,False,False,False,
20260904-wall-and-heating:c0085,arm-fence-p100,100.0,11.2,1.3,18000000.0,3.036e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,20.228811127976456,296.0586040582897,2.8221927131806908,2468.848435923031,1.5806129761351129,0.009896541698524454,929.2842694337671,31.77144126145106,2040.315593584205,False,False,False,False,False,False,
20260904-wall-and-heating:c0086,arm-fence-p100,100.0,11.2,1.3,18000000.0,3.542e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,15.153694344567128,343.3472651795474,2.7709136007302435,1089.018572132545,2.0250497784991106,0.011477290240329297,1190.5804472015768,27.389855112744726,979.884450249382,False,False,False,False,False,False,
20260904-wall-and-heating:c0087,arm-fence-p100,100.0,11.2,1.3,18000000.0,4.048e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,10.088552629496519,390.30884308245453,2.727962721091939,706.0577770401159,2.502407939242683,0.013047105160665548,1471.2319642791626,22.68069488399817,648.6394386420582,False,False,False,False,False,False,
20260904-wall-and-heating:c0088,arm-fence-p100,100.0,11.2,1.3,18000000.0,4.554e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,5.432235112088733,436.985895872325,2.6911112255698573,527.5057644246073,3.0091943841883744,0.014607409076738298,1769.1851497590437,18.065384893552903,490.5336858244064,False,False,False,False,False,False,
20260904-wall-and-heating:c0089,arm-fence-p100,100.0,11.2,1.3,18000000.0,5.06e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,1.5080504321565513,483.41227817843026,2.6588992036988337,425.0500546947786,3.54256942768251,0.016159333669051604,2082.7704771676695,13.888219754269983,398.26174773086314,False,False,False,False,False,False,
20260904-wall-and-heating:c0090,arm-fence-p100,100.0,11.2,1.3,18000000.0,3.036e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,17.174217139040394,314.469487961759,2.5680642575484813,1531.979933365378,1.7901437436927126,0.010511974176283162,1052.4729621710435,30.8969816812112,1341.91215759939,False,False,False,False,False,False,
20260904-wall-and-heating:c0091,arm-fence-p100,100.0,11.2,1.3,18000000.0,3.542e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,8.639611324720192,364.6948591954518,2.5214460313235274,831.9640165400752,2.2930700713878838,0.012190890019040588,1348.1566823907765,23.26594373142933,760.0970063599731,False,False,False,False,False,False,
20260904-wall-and-heating:c0092,arm-fence-p100,100.0,11.2,1.3,18000000.0,4.048e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,-0.4094060157740387,414.57276252801336,2.4823949045393467,577.2039500573732,2.833154016405341,0.013858190828404945,1665.6863508524837,14.739791826883334,536.012223053008,False,False,False,True,False,False,
20260904-wall-and-heating:c0093,arm-fence-p100,100.0,11.2,1.3,18000000.0,4.554e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,-9.521948234894637,464.14849131572214,2.4488858817034873,444.98444905049644,3.406446618537877,0.01551539065457754,2002.7402691666252,5.794946181271655,418.6162017999873,False,False,False,True,False,False,
20260904-wall-and-heating:c0094,arm-fence-p100,100.0,11.2,1.3,18000000.0,5.06e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,-18.3326694631142,513.4580619959619,2.41959261461179,366.73575693272545,4.009738839763957,0.01716369344221499,2357.431758811355,-3.179518787216523,345.55328742085703,False,False,True,True,False,False,
20260904-wall-and-heating:c0095,arm-fence-p100,100.0,11.2,1.3,18000000.0,3.036e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,15.555069004557225,332.95960257821463,2.348528100743784,1111.885732322133,2.0079870322560316,0.01113005515013056,1180.5488063657508,31.765607947441822,1001.2351814519856,False,False,False,False,False,False,
