case_id,arm_id,I_coil_A,n_e0,j_wp,p_input_MW,T_i0_keV,is_baseline_point,R,a,availability,discount_rate,lcoe,lcoe_1cfe,p_fus,wall_load,beta,B_axis,B_peak,sigma_wp,eps_cond,wp_side,c_coil,vol_cold,p_cryo,total_capital,magnet_capital,heating_capital,overnight_capital,cas72,fuel,beta_ok,cond_strain_ok,net_positive,peak_field_ok,recirc_ok,sustainment_ok,tbr_ok,wall_load_ok,wp_stress_ok,feasible
20260903-priced-levers:c0271,arm-search-p110,14800000.0,5.5660000000000007e+20,118.8271604938272,110.0,18.0,False,12.7,1.3,0.85,0.07,199.2587765895473,195.70012756983957,5084.28107355647,5.793212485927926,0.039296306413877644,8.649350649350648,23.929870129870125,612385428.8085184,0.002041284762695061,0.3529173406771752,25.0,131.23948051948048,0.8511301090909089,17730474216.961277,5192722909.09091,581119000.0,17730474216.961277,293810389.43843114,993870.2801700528,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0272,arm-search-p110,14800000.0,4.048e+20,130.0,110.0,14.63,False,12.7,1.3,0.85,0.07,599.0941224216477,586.9858855051635,1924.6583788478297,2.1930248918531206,0.023494088129839188,8.649350649350648,23.929870129870125,640528804.934849,0.0021350960164494967,0.3374109569147894,25.0,119.96011396011399,0.8231008831908833,13562685620.255909,5192722909.09091,581119000.0,13562685620.255909,52038704.354540996,376230.33316666726,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0276,arm-search-p110,14800000.0,4.048e+20,130.0,110.0,16.0,False,12.7,1.3,0.85,0.07,439.1272951842032,430.37580325916633,2330.7139602673706,2.6556992071059002,0.02567465066870357,8.649350649350648,23.929870129870125,640528804.934849,0.0021350960164494967,0.3374109569147894,25.0,119.96011396011399,0.8231008831908833,14146647668.780272,5192722909.09091,581119000.0,14146647668.780272,69437199.63351977,455605.6801688259,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0280,arm-search-p110,14800000.0,4.048e+20,130.0,110.0,17.0,False,12.7,1.3,0.85,0.07,372.0197312204646,364.71755412727526,2641.739527009666,3.0100929100948433,0.027272854926990272,8.649350649350648,23.929870129870125,640528804.934849,0.0021350960164494967,0.3374109569147894,25.0,119.96011396011399,0.8231008831908833,14580130398.867765,5192722909.09091,581119000.0,14580130398.867765,92595502.78008053,516404.65305920254,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0284,arm-search-p110,14800000.0,4.048e+20,130.0,110.0,18.0,False,12.7,1.3,0.85,0.07,323.42424008452764,317.1401742537262,2963.4040589238048,3.3766090321592057,0.028876576687530624,8.649350649350648,23.929870129870125,640528804.934849,0.0021350960164494967,0.3374109569147894,25.0,119.96011396011399,0.8231008831908833,15018202915.470005,5192722909.09091,581119000.0,15018202915.470005,109209660.28885187,579283.3204320604,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0273,arm-search-p110,14800000.0,4.554e+20,130.0,110.0,14.63,False,12.7,1.3,0.85,0.07,432.4637788225332,423.85184810299387,2355.4576516462585,2.683893057872662,0.026334842057947425,8.649350649350648,23.929870129870125,640528804.934849,0.0021350960164494967,0.3374109569147894,25.0,119.96011396011399,0.8231008831908833,14181532195.353039,5192722909.09091,581119000.0,14181532195.353039,70497551.46432765,460442.55270348594,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0277,arm-search-p110,14800000.0,4.554e+20,130.0,110.0,16.0,False,12.7,1.3,0.85,0.07,338.48623420427344,331.8868419260609,2851.175378859924,3.2487316427664723,0.02877802162816147,8.649350649350648,23.929870129870125,640528804.934849,0.0021350960164494967,0.3374109569147894,25.0,119.96011396011399,0.8231008831908833,14866435481.332886,5192722909.09091,581119000.0,14866435481.332886,103415337.06327891,557344.9680702423,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0281,arm-search-p110,14800000.0,4.554e+20,130.0,110.0,17.0,False,12.7,1.3,0.85,0.07,295.2197407421341,289.56106537118995,3231.222718013591,3.6817712325483605,0.030569063184380282,8.649350649350648,23.929870129870125,640528804.934849,0.0021350960164494967,0.3374109569147894,25.0,119.96011396011399,0.8231008831908833,15376140974.252693,5192722909.09091,581119000.0,15376140974.252693,133584633.61300683,631636.2493699844,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0285,arm-search-p110,14800000.0,4.554e+20,130.0,110.0,18.0,False,12.7,1.3,0.85,0.07,262.35775809743876,257.38857362983384,3624.624233589481,4.130027050636523,0.03236658159659877,8.649350649350648,23.929870129870125,640528804.934849,0.0021350960164494967,0.3374109569147894,25.0,119.96011396011399,0.8231008831908833,15892265671.882101,5192722909.09091,581119000.0,15892265671.882101,156985231.27515915,708537.9919857272,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260903-priced-levers:c0274,arm-search-p110,14800000.0,5.06e+20,130.0,110.0,14.63,False,12.7,1.3,0.85,0.07,343.4293801906301,336.7264515062073,2817.0509371740377,3.2098490281372007,0.0291616590490199,8.649350649350648,23.929870129870125,640528804.934849,0.0021350960164494967,0.3374109569147894,25.0,119.96011396011399,0.8231008831908833,14820066967.972958,5192722909.09091,581119000.0,14820066967.972958,101652414.05521902,550674.355661461,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0278,arm-search-p110,14800000.0,5.06e+20,130.0,110.0,16.0,False,12.7,1.3,0.85,0.07,279.1024653596239,273.7821489900683,3408.5751250277713,3.8838529357153377,0.03186608148104687,8.649350649350648,23.929870129870125,640528804.934849,0.0021350960164494967,0.3374109569147894,25.0,119.96011396011399,0.8231008831908833,15610152482.870049,5192722909.09091,581119000.0,15610152482.870049,144138789.91486746,666304.924035667,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0282,arm-search-p110,14800000.0,5.06e+20,130.0,110.0,17.0,False,12.7,1.3,0.85,0.07,248.24456451421236,243.60142743444968,3862.4498483876228,4.401014098989914,0.033848981175950775,8.649350649350648,23.929870129870125,640528804.934849,0.0021350960164494967,0.3374109569147894,25.0,119.96011396011399,0.8231008831908833,16199359584.67804,5192722909.09091,581119000.0,16199359584.67804,182697910.18138945,755027.9100275135,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0286,arm-search-p110,14800000.0,5.06e+20,130.0,110.0,18.0,False,12.7,1.3,0.85,0.07,224.02944482697478,219.8959868341646,4332.659777720429,4.936788182721409,0.03583933606541767,8.649350649350648,23.929870129870125,640528804.934849,0.0021350960164494967,0.3374109569147894,25.0,119.96011396011399,0.8231008831908833,16797002819.618017,5192722909.09091,581119000.0,16797002819.618017,214032478.89042363,846944.0860696533,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0275,arm-search-p110,14800000.0,5.5660000000000007e+20,130.0,110.0,14.63,False,12.7,1.3,0.85,0.07,288.00444840268426,282.4972873137319,3307.340079283635,3.7685020881650915,0.03197571069175152,8.649350649350648,23.929870129870125,640528804.934849,0.0021350960164494967,0.3374109569147894,25.0,119.96011396011399,0.8231008831908833,15476855731.629486,5192722909.09091,581119000.0,15476855731.629486,138114007.08171716,646515.5965336818,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0279,arm-search-p110,14800000.0,5.5660000000000007e+20,130.0,110.0,16.0,False,12.7,1.3,0.85,0.07,240.37598837605708,235.8986120460577,4000.372836515236,4.558168505946896,0.03494012809168532,8.649350649350648,23.929870129870125,640528804.934849,0.0021350960164494967,0.3374109569147894,25.0,119.96011396011399,0.8231008831908833,16375914077.080563,5192722909.09091,581119000.0,16375914077.080563,191897395.88393238,781988.9605416612,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0283,arm-search-p110,14800000.0,5.5660000000000007e+20,130.0,110.0,17.0,False,12.7,1.3,0.85,0.07,216.94429513793102,212.98710270428225,4532.541835452078,5.164540979195731,0.03711399331307742,8.649350649350648,23.929870129870125,640528804.934849,0.0021350960164494967,0.3374109569147894,25.0,119.96011396011399,0.8231008831908833,17047604193.894764,5192722909.09091,581119000.0,17047604193.894764,240159151.06255454,886016.8347719118,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0287,arm-search-p110,14800000.0,5.5660000000000007e+20,130.0,110.0,18.0,False,12.7,1.3,0.85,0.07,199.25025108243017,195.69177426404462,5084.28107355647,5.793212485927926,0.039296306413877644,8.649350649350648,23.929870129870125,640528804.934849,0.0021350960164494967,0.3374109569147894,25.0,119.96011396011399,0.8231008831908833,17729941659.1481,5192722909.09091,581119000.0,17729941659.1481,293810389.43843114,993870.2801700528,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0288,arm-search-p110,15000000.0,4.048e+20,90.0,110.0,14.63,False,12.7,1.3,0.85,0.07,615.1577911495849,602.7091887222025,1905.823386685295,2.171563625217831,0.022847280078166353,8.766233766233764,24.253246753246746,543791680.5428163,0.001812638935142721,0.40824829046386296,25.0,175.61728395061724,0.9614089506172837,13651702784.616377,5262159272.727273,581119000.0,13651702784.616377,51235849.24394175,372548.4873625594,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0292,arm-search-p110,15000000.0,4.048e+20,90.0,110.0,16.0,False,12.7,1.3,0.85,0.07,449.10088965024295,440.13831441571045,2307.6109572682008,2.629374815613595,0.024967538030516063,8.766233766233764,24.253246753246746,543791680.5428163,0.001812638935142721,0.40824829046386296,25.0,175.61728395061724,0.9614089506172837,14230702560.181498,5262159272.727273,581119000.0,14230702560.181498,68446772.07285196,451089.5277902768,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0296,arm-search-p110,15000000.0,4.048e+20,90.0,110.0,17.0,False,12.7,1.3,0.85,0.07,379.67072811862056,372.2064319005503,2615.4497688190654,2.9801374152670808,0.0265216362632044,8.766233766233764,24.253246753246746,543791680.5428163,0.001812638935142721,0.40824829046386296,25.0,175.61728395061724,0.9614089506172837,14660585006.091085,5262159272.727273,581119000.0,14660585006.091085,91238268.8618575,511265.55689978856,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0300,arm-search-p110,15000000.0,4.048e+20,90.0,110.0,18.0,False,12.7,1.3,0.85,0.07,329.57322136959374,323.15897781452384,2933.9036131699722,3.342995164591889,0.0280811764331133,8.766233766233764,24.253246753246746,543791680.5428163,0.001812638935142721,0.40824829046386296,25.0,175.61728395061724,0.9614089506172837,15095111737.189648,5262159272.727273,581119000.0,15095111737.189648,107687270.93815205,573516.6022152028,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0289,arm-search-p110,15000000.0,4.554e+20,90.0,110.0,14.63,False,12.7,1.3,0.85,0.07,442.51222696777677,433.68771043533275,2330.994663646727,2.6560190506193893,0.025608521466914707,8.766233766233764,24.253246753246746,543791680.5428163,0.001812638935142721,0.40824829046386296,25.0,175.61728395061724,0.9614089506172837,14263736815.339775,5262159272.727273,581119000.0,14263736815.339775,69449231.2497838,455660.5517902508,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0293,arm-search-p110,15000000.0,4.554e+20,90.0,110.0,16.0,False,12.7,1.3,0.85,0.07,345.32550117342026,338.5813214528675,2821.1958721684914,3.2145719159586705,0.02798401831799347,8.766233766233764,24.253246753246746,543791680.5428163,0.001812638935142721,0.40824829046386296,25.0,175.61728395061724,0.9614089506172837,14942400394.942469,5262159272.727273,581119000.0,14942400394.942469,101866563.9476047,551484.6034909231,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0297,arm-search-p110,15000000.0,4.554e+20,90.0,110.0,17.0,False,12.7,1.3,0.85,0.07,300.68042804762547,294.9059092800098,3197.1174069936887,3.642910416087097,0.029725545724167843,8.766233766233764,24.253246753246746,543791680.5428163,0.001812638935142721,0.40824829046386296,25.0,175.61728395061724,0.9614089506172837,15447570749.1254,5262159272.727273,581119000.0,15447570749.1254,131555826.93798226,624969.3766050359,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0301,arm-search-p110,15000000.0,4.554e+20,90.0,110.0,18.0,False,12.7,1.3,0.85,0.07,266.8756644040136,261.8107440918671,3586.3546207797344,4.086421279131453,0.03147345517444795,8.766233766233764,24.253246753246746,543791680.5428163,0.001812638935142721,0.40824829046386296,25.0,175.61728395061724,0.9614089506172837,15959217645.26804,5262159272.727273,581119000.0,15959217645.26804,154711713.68919292,701057.0855891387,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260903-priced-levers:c0290,arm-search-p110,15000000.0,5.06e+20,90.0,110.0,14.63,False,12.7,1.3,0.85,0.07,350.60718585415583,343.75232657207124,2786.253121308193,3.17475689046187,0.028356109189914915,8.766233766233764,24.253246753246746,543791680.5428163,0.001812638935142721,0.40824829046386296,25.0,175.61728395061724,0.9614089506172837,14894822685.614851,5262159272.727273,581119000.0,14894822685.614851,100061140.26501818,544654.0288069109,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0294,arm-search-p110,15000000.0,5.06e+20,90.0,110.0,16.0,False,12.7,1.3,0.85,0.07,284.245252337229,278.81591779081657,3370.8629715825036,3.8408823534344623,0.0309855025274442,8.766233766233764,24.253246753246746,543791680.5428163,0.001812638935142721,0.40824829046386296,25.0,175.61728395061724,0.9614089506172837,15677279640.610184,5262159272.727273,581119000.0,15677279640.610184,141894518.52380574,658932.989249173,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0298,arm-search-p110,15000000.0,5.06e+20,90.0,110.0,17.0,False,12.7,1.3,0.85,0.07,252.4489345797651,247.71641864229397,3819.558567959709,4.352142233387366,0.03291350135682031,8.766233766233764,24.253246753246746,543791680.5428163,0.001812638935142721,0.40824829046386296,25.0,175.61728395061724,0.9614089506172837,16260928606.816093,5262159272.727273,581119000.0,16260928606.816093,179837284.80564544,746643.5645755173,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0302,arm-search-p110,15000000.0,5.06e+20,90.0,110.0,18.0,False,12.7,1.3,0.85,0.07,227.5716868912538,223.36303443739718,4284.532419769373,4.881950142305647,0.03484883985323279,8.766233766233764,24.253246753246746,543791680.5428163,0.001812638935142721,0.40824829046386296,25.0,175.61728395061724,0.9614089506172837,16853069756.770416,5262159272.727273,581119000.0,16853069756.770416,210831137.4915858,837536.1973163274,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0291,arm-search-p110,15000000.0,5.5660000000000007e+20,90.0,110.0,14.63,False,12.7,1.3,0.85,0.07,293.5309181147283,287.90659669185516,3269.5217830209103,3.725410562945286,0.031091204524620192,8.766233766233764,24.253246753246746,543791680.5428163,0.001812638935142721,0.40824829046386296,25.0,175.61728395061724,0.9614089506172837,15543567388.55939,5262159272.727273,581119000.0,15543567388.55939,135863444.6457974,639122.9130532825,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0295,arm-search-p110,15000000.0,5.5660000000000007e+20,90.0,110.0,16.0,False,12.7,1.3,0.85,0.07,244.46600020094812,239.90172633935273,3954.0985904076188,4.505441967730545,0.033973276636595585,8.766233766233764,24.253246753246746,543791680.5428163,0.001812638935142721,0.40824829046386296,25.0,175.61728395061724,0.9614089506172837,16433498811.370243,5262159272.727273,581119000.0,16433498811.370243,188811027.5556476,772943.3162748967,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
