case_id,arm_id,p_wallplug_heat_MW,R,a,I_coil_A,n_e0,T_i0_keV,eta_source_heat,tau_ratio_ash,is_baseline_point,j_wp,eta_couple_heat,availability,discount_rate,lcoe,lcoe_1cfe,p_fus,wall_load,wall_load_peak,wall_peak_calibration,beta,B_axis,B_peak,sigma_wp,eps_cond,plasma_volume,heating_capital,total_capital,magnet_capital,magnet_capital_1cfe_form,overnight_capital,cas72,replacement_cost_per_event,fuel,p_cryo,vol_cold,special_materials,beta_ok,cond_strain_ok,net_positive,peak_field_ok,recirc_ok,sustainment_ok,tbr_ok,wall_load_ok,wp_stress_ok,feasible,feasible_but_wall,p_aux_required_MW_oracle,ignited,feasible_driven,feasible_driven_but_wall,p_net_MW_oracle,core_life_fpy_from_peak,n_replacements_from_peak,wall_margin,cas72_at_limit_oracle,cas72_from_peak_oracle,lifetime_charge_above_limit_per_MWh,cas72_per_MWh,magnet_capital_shadow,lcoe_magnet_shadow,He_over_ne_oracle,W_th_MJ_oracle,tau_E_s_oracle,alpha_He_eff_oracle,alpha_n_e_eff_oracle,n_e_volav_oracle,committed_case_id,committed_excluded,committed_lcoe,committed_p_fus,committed_wall_load_peak,committed_beta,committed_p_aux_required_MW,committed_W_th_MJ,committed_tau_E_s,committed_n_He0,committed_sustainment_ok,committed_wall_load_ok,committed_beta_ok,committed_recirc_ok,committed_feasible,committed_ignited,committed_feasible_driven,W_ratio_vs_committed,feasible_driven_changed,class_vs_committed,state_here,state_committed,transition_vs_committed,W_th_MJ_store,W_store_vs_oracle_reldev,cf0915_p_aux_required_MW,cf0915_W_th_MJ,cf0915_wall_load_peak,cf0915_lcoe,cf0915_feasible_driven,cf0915_ignited,cf0915_error,cf0940_p_aux_required_MW,cf0940_W_th_MJ,cf0940_wall_load_peak,cf0940_lcoe,cf0940_feasible_driven,cf0940_ignited,cf0940_error,rule_vs_scales,wall_load_shadow_lo,wall_load_ok_shadow_lo,wall_load_shadow_hi,wall_load_ok_shadow_hi,feasible_shadow_lo,feasible_shadow_hi
20260905-stored-energy-basis:c6387,arm-search-p220,220.0,15.7,2.0,15000000.0,3.036e+20,13.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,732.0333886027422,717.031610880357,1926.564010839126,1.183821325474462,1.5584307603603123,1.3164408570995383,0.021067547780949932,7.091157250392919,19.618868392753743,505444217.64658004,0.0016848140588219332,1243.5354285315632,581119000.0,16833337073.477043,6492331069.434503,7596376234.232673,16833337073.477043,49647513.434259176,1104499605.5018358,376602.8442402469,0.9336169434502505,164.43337764597604,40146330.74519559,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,False,False,47.771688086383335,False,False,False,343.92999126191114,11.550080027834131,2.0,2.491569239639688,173949942.1368633,49647513.434259176,-48.53852041220603,19.38672373015007,6488252727.272729,731.8651647933067,0.1363986075414095,786.2447924957052,4.097271828096338,4.267692568193456,0.6497663324864713,1.8402606115887e+20,,False,,,,,,,,,,,,,,,,,,not_proposed_by_committed,violated,,,786.2447924957052,0.0,,,,,,,,,,,,,,,,1.3613945242956313,satisfied,2.1663930256182655,satisfied,False,False
20260905-stored-energy-basis:c6388,arm-search-p220,220.0,15.7,2.0,15000000.0,3.542e+20,13.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,493.7145319538779,483.75376220543336,2467.985308692708,1.5165100266331446,1.9963957592609805,1.3164408570995383,0.024144498013587843,7.091157250392919,19.618868392753743,505444217.64658004,0.0016848140588219332,1243.5354285315632,581119000.0,17769260605.712173,6492331069.434503,7596376234.232673,17769260605.712173,73979250.08622353,1264629546.5249767,482439.34879277117,0.9336169434502505,164.43337764597604,40146330.74519559,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,True,43.155360883240064,False,True,True,546.7880452900238,9.016248364834828,2.0,2.0536042407390194,199169139.89538017,73979250.08622353,-30.74873222792955,18.17054200456641,6488252727.272729,493.6087190821307,0.14725707520471934,901.0771461390451,4.028549229569419,4.267692568193456,0.6819588595401755,2.1058779053420688e+20,,False,,,,,,,,,,,,,,,,,,not_proposed_by_committed,driven,,,901.0771461390452,1.2616770740301634e-16,,,,,,,,,,,,,,,,1.7439865306281161,satisfied,2.7752133487386548,satisfied,True,True
20260905-stored-energy-basis:c6389,arm-search-p220,220.0,15.7,2.0,15000000.0,4.048e+20,13.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,380.832267419311,373.3251685839113,3048.873808066677,1.8734502525549637,2.4662864562068028,1.3164408570995383,0.027150904977612352,7.091157250392919,19.618868392753743,505444217.64658004,0.0016848140588219332,1243.5354285315632,581119000.0,18722736141.89183,6492331069.434503,7596376234.232673,18722736141.89183,120028294.5380034,1422179723.618275,595990.8632090515,0.9336169434502505,164.43337764597604,40146330.74519559,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,True,37.73107525867408,False,True,True,764.4335480758813,7.298422271549248,3.0,1.583713543793197,223982045.26222256,120028294.5380034,-18.263221795597538,21.08729458651604,6488252727.272729,380.7565810323715,0.15694417001246144,1013.276811907669,3.9720322054234223,4.267692568193456,0.7117577395081771,2.364820620681448e+20,,False,,,,,,,,,,,,,,,,,,not_proposed_by_committed,driven,,,1013.276811907669,0.0,,,,,,,,,,,,,,,,2.154467790438208,satisfied,3.4284139621755836,satisfied,True,True
20260905-stored-energy-basis:c6390,arm-search-p220,220.0,15.7,2.0,15000000.0,4.554e+20,13.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,315.07562811635245,309.0110042543257,3664.780802134511,2.25190839356882,2.9645042157393817,1.3164408570995383,0.030095695182164456,7.091157250392919,19.618868392753743,505444217.64658004,0.0016848140588219332,1243.5354285315632,581119000.0,19691170809.297264,6492331069.434503,7596376234.232673,19691170809.297264,174922232.2188857,1577055540.5518115,716387.7586396782,0.9336169434502505,164.43337764597604,40146330.74519559,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,True,32.04190430432561,False,True,True,995.1996719321568,6.0718415930842555,4.0,1.085495784260618,248373760.08021697,174922232.2188857,-9.912143434152407,23.605421235743986,6488252727.272729,315.0174918297951,0.16567676619265875,1123.1769287791283,3.924398957952711,4.267692568193456,0.7395400806133638,2.6179333553465777e+20,,False,,,,,,,,,,,,,,,,,,not_proposed_by_committed,driven,,,1123.1769287791283,0.0,,,,,,,,,,,,,,,,2.589694652604143,satisfied,4.12099236023094,violated,True,False
20260905-stored-energy-basis:c6391,arm-search-p220,220.0,15.7,2.0,15000000.0,5.06e+20,13.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,270.6209495798555,265.501661700208,4312.081141051332,2.6496568934293667,3.4881165918058556,1.3164408570995383,0.03298600891373316,7.091157250392919,19.618868392753743,505444217.64658004,0.0016848140588219332,1243.5354285315632,581119000.0,20672465135.12583,6492331069.434503,7596376234.232673,20672465135.12583,221288308.26947796,1729276075.2924154,842921.3943466864,0.9336169434502505,164.43337764597604,40146330.74519559,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,True,26.529474690370876,False,True,True,1237.7281569492259,5.160377965084333,4.0,0.5618834081941442,272347288.97807443,221288308.26947796,-5.5401795269697764,24.010995480486134,6488252727.272729,270.574204894454,0.17361624940798068,1231.0439735701502,3.8834747332151323,4.267692568193456,0.765593584463421,2.8658917004038488e+20,,False,,,,,,,,,,,,,,,,,,not_proposed_by_committed,driven,,,1231.0439735701502,0.0,,,,,,,,,,,,,,,,3.0471054274437717,satisfied,4.848872114975741,violated,True,False
20260905-stored-energy-basis:c6392,arm-search-p220,220.0,15.7,2.0,15000000.0,3.036e+20,14.63,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,486.2296647985961,476.42691973394864,2495.3462990453463,1.5333226130218245,2.0185285348965545,1.3164408570995383,0.02366664501066109,7.091157250392919,19.618868392753743,505444217.64658004,0.0016848140588219332,1243.5354285315632,581119000.0,17815220625.19724,6492331069.434503,7596376234.232673,17815220625.19724,75213144.6037272,1272348241.1686642,487787.84836509824,0.9336169434502505,164.43337764597604,40146330.74519559,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,True,0.20116031496678488,False,True,True,557.0395763642952,8.917386942425594,2.0,2.0314714651034453,200384773.18302768,75213144.6037272,-30.17844227731664,18.133626355121248,6488252727.272729,486.12579926414554,0.14035647242395158,883.2435833990417,3.4152889763444847,4.051846993560424,0.6531009072830687,1.836548505069649e+20,20260904-wall-and-heating:c5176,False,465.61329512140014,2576.207380080072,2.0839384539501222,0.02565362308018414,51.81608457305748,957.3979736588473,3.1718463630177856,4.085722778942997e+19,satisfied,satisfied,satisfied,satisfied,True,False,True,0.9225459084936091,False,executed_in_both,driven,driven,driven->driven,883.2435833990415,1.2871515837579918e-16,17.420406055925355,870.5009415308956,1.9522971393394726,509.48345183658637,True,False,,26.13554068097858,895.8159840035833,1.9919489916764668,495.2518029333917,True,False,,below_both,1.763321004975098,satisfied,2.805980381829939,satisfied,True,True
20260905-stored-energy-basis:c6393,arm-search-p220,220.0,15.7,2.0,15000000.0,3.542e+20,14.63,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,361.5914288615389,354.49149562624837,3192.256015907155,1.9615547299459013,2.5822707899376356,1.3164408570995383,0.027126999069907346,7.091157250392919,19.618868392753743,505444217.64658004,0.0016848140588219332,1243.5354285315632,581119000.0,18951674565.74861,6492331069.434503,7596376234.232673,18951674565.74861,128542025.9475777,1459238239.9987907,624019.0766410313,0.9336169434502505,164.43337764597604,40146330.74519559,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,True,-25.542202327437735,True,False,False,818.1555493715147,6.970608996601289,3.0,1.4677292100623642,229818468.152695,128542025.9475777,-16.62453566659662,21.100183305156804,6488252727.272729,361.52071221926514,0.15133455838855633,1012.3846389961191,3.358250024605909,4.051846993560424,0.6851201901871287,2.101927221942946e+20,20260904-wall-and-heating:c5177,False,348.1694553132492,3304.522617514127,2.673085174677033,0.029753350652139746,50.49302409114421,1110.4005673928873,3.1138634111830106,5.144986253395367e+19,satisfied,satisfied,satisfied,satisfied,True,False,True,0.9117292162170809,True,executed_in_both,ignited,driven,driven->ignited,1012.3846389961192,1.1229609117177829e-16,15.202633779837242,1009.3802993750045,2.4941175019282733,375.97783777929715,True,False,,23.913968539140797,1038.8038507343483,2.5478687100406505,367.03516919147046,True,False,,below_both,2.2557879394377864,satisfied,3.5896451558009996,satisfied,True,True
20260905-stored-energy-basis:c6394,arm-search-p220,220.0,15.7,2.0,15000000.0,4.048e+20,14.63,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,293.9126485479594,288.298351473905,3939.000142442086,2.4204087398263283,3.186324955988185,1.3164408570995383,0.03050974222510198,7.091157250392919,19.618868392753743,505444217.64658004,0.0016848140588219332,1243.5354285315632,581119000.0,20110957885.609207,6492331069.434503,7596376234.232673,20110957885.609207,194562232.7645886,1642723541.816384,769991.886467508,0.9336169434502505,164.43337764597604,40146330.74519559,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,True,-54.428289879260774,True,False,False,1097.943324559415,5.649141330099398,4.0,0.8636750440118148,258715950.30220965,194562232.7645886,-7.847275016366608,23.79882892065801,6488252727.272729,293.8599525553567,0.1611081706728189,1138.62924125245,3.3112817839302044,4.051846993560424,0.7146884620151335,2.360778701014128e+20,20260904-wall-and-heating:c5178,False,283.97404674522545,4087.687542278693,3.306600750760472,0.033824770074583024,51.66351963633383,1262.3466957342448,3.0653297105062025,6.2651405270270796e+19,satisfied,satisfied,satisfied,satisfied,True,False,True,0.9019940758748257,True,executed_in_both,ignited,driven,driven->ignited,1138.6292412524501,1.9969070458187904e-16,16.738024096026038,1147.2976727682483,3.0745002052084622,304.075019776209,True,False,,25.07759000340468,1180.8014357336535,3.144036230727272,297.64400564736854,True,False,,below_both,2.783470050800277,satisfied,4.429347993882181,violated,True,False
20260905-stored-energy-basis:c6395,arm-search-p220,220.0,15.7,2.0,15000000.0,4.554e+20,14.63,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,252.09137543069062,247.4112074485096,4729.901914690673,2.906396425195587,3.8260990010555127,1.3164408570995383,0.033824844306455215,7.091157250392919,19.618868392753743,505444217.64658004,0.0016848140588219332,1243.5354285315632,581119000.0,21289605904.05692,6492331069.434503,7596376234.232673,21289605904.05692,273668470.1011466,1822805227.6583128,924596.5895906276,0.9336169434502505,164.43337764597604,40146330.74519559,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,True,-85.6422816692625,True,False,False,1394.2759495998187,4.704530644668187,5.0,0.22390099894448712,287077389.88631845,273668470.1011466,-1.2915821215116021,26.36046071324476,6488252727.272729,252.04987918790897,0.16990294875087672,1262.3494660814895,3.271642776644202,4.051846993560424,0.7421966518841832,2.6139414256564296e+20,20260904-wall-and-heating:c5179,False,244.18504834901515,4919.944294133087,3.979827550031224,0.0378715208393415,56.378236915657,1413.37218519327,3.023715362121902,7.438357056828306e+19,satisfied,satisfied,satisfied,satisfied,True,False,True,0.8931472398467152,True,executed_in_both,ignited,driven,driven->ignited,1262.3494660814893,1.8011943724983856e-16,22.98456641376265,1284.381693230136,3.689256240386917,259.8160288839243,True,False,,30.612950237120344,1321.9396512222343,3.7761214943551016,254.83242631215398,True,False,,below_both,3.342355888974925,satisfied,5.3187054581079245,violated,True,False
20260905-stored-energy-basis:c6396,arm-search-p220,220.0,15.7,2.0,15000000.0,5.06e+20,14.63,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,224.1117333328694,220.07061508677802,5560.350256476433,3.4166844048213934,4.497862946321701,1.3164408570995383,0.037080256218405196,7.091157250392919,19.618868392753743,505444217.64658004,0.0016848140588219332,1243.5354285315632,581119000.0,22484944611.505356,6492331069.434503,7596376234.232673,22484944611.505356,366031550.0602902,1999580182.027469,1086931.8173596202,0.9336169434502505,164.43337764597604,40146330.74519559,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,True,-118.52191638412819,True,False,False,1705.4257607605357,4.001900505821368,6.0,-0.44786294632170076,314918045.44706887,366031550.0602902,4.02512904960675,28.824558917823886,6488252727.272729,224.07780795503098,0.1778863258471941,1383.8420427122446,3.237538988716002,4.051846993560424,0.7679424686862879,2.862084083403435e+20,20260904-wall-and-heating:c5180,False,217.53434180276042,5796.60021447143,4.688969600241222,0.04189650553580275,65.49740465680975,1563.5853609445137,2.9873629198132727,8.6583923761457e+19,satisfied,violated,satisfied,satisfied,False,False,False,0.8850441282440176,False,executed_in_both,violated,violated,violated->violated,1383.8420427122448,1.6430609016444808e-16,34.71847240868192,1420.7340784621824,4.334999986443047,230.2575236625948,False,False,,41.3217951342981,1462.322281324112,4.440616365613191,226.21141351070227,False,False,,below_both,3.929187065544602,satisfied,6.25253246082315,violated,True,False
20260905-stored-energy-basis:c6397,arm-search-p220,220.0,15.7,2.0,15000000.0,3.036e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,385.81827199640924,378.2056222061182,3014.681777757416,1.852440177408931,2.438627934873834,1.3164408570995383,0.025912609746775908,7.091157250392919,19.618868392753743,505444217.64658004,0.0016848140588219332,1243.5354285315632,581119000.0,18667799036.17538,6492331069.434503,7596376234.232673,18667799036.17538,117999119.47669178,1413244207.968423,589307.0386424294,0.9336169434502505,164.43337764597604,40146330.74519559,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,True,-32.69678790774469,True,False,False,751.6225841198923,7.381199789680609,3.0,1.611372065126166,222574772.30122536,117999119.47669178,-18.68562942233912,21.08414108973663,6488252727.272729,385.7412955796123,0.14203003257526317,967.0634041138206,2.970980007201039,3.8848605231811697,0.651054638285079,1.8388246697598324e+20,20260904-wall-and-heating:c5181,False,372.0177867941989,3112.1989121773145,2.5175112219523506,0.02802950602827904,23.849224150087593,1046.0663661524484,2.7615074847288876,4.1376554334919025e+19,satisfied,satisfied,satisfied,satisfied,True,False,True,0.9244761474081137,True,executed_in_both,ignited,driven,driven->ignited,967.0634041138205,1.1755882524144757e-16,-20.433896503786855,951.0835422113055,2.356930130635285,401.5705266289871,False,True,,-9.15671119934484,978.7532608666489,2.405276181523275,392.05687517824174,False,True,,below_both,2.1303062040202705,satisfied,3.389965524658344,satisfied,True,True
20260905-stored-energy-basis:c6398,arm-search-p220,220.0,15.7,2.0,15000000.0,3.542e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,300.00597452977996,294.26205901652673,3854.557938579967,2.368521296097688,3.1180182050933496,1.3164408570995383,0.02970887419604973,7.091157250392919,19.618868392753743,505444217.64658004,0.0016848140588219332,1243.5354285315632,581119000.0,19982363029.53131,6492331069.434503,7596376234.232673,19982363029.53131,188510311.35616773,1622696854.2888007,753485.2072347024,0.9336169434502505,164.43337764597604,40146330.74519559,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,True,-75.33167073973414,True,False,False,1066.3047813007288,5.77289765999333,4.0,0.9319817949066502,255561905.59339932,188510311.35616773,-8.445098507560884,23.742733744126703,6488252727.272729,299.9517149838004,0.15305042993583676,1108.740697798522,2.921243643407907,3.8848605231811697,0.682569646525431,2.1051134538854675e+20,20260904-wall-and-heating:c5182,False,290.4190417426062,3989.648702999319,3.227295447649132,0.03250773740210282,6.069192886561154,1213.1947920076698,2.7111807119145497,5.207555080348157e+19,satisfied,satisfied,satisfied,satisfied,True,False,True,0.9139016298971324,True,executed_in_both,ignited,driven,driven->ignited,1108.740697798522,0.0,-39.78279452451329,1102.7837601785973,3.009251251658676,310.4706436777778,False,True,,-28.37550440846144,1134.9414473337342,3.0747080688945667,304.0552209830649,False,True,,below_both,2.723799490512341,satisfied,4.334393971858769,violated,True,False
20260905-stored-energy-basis:c6399,arm-search-p220,220.0,15.7,2.0,15000000.0,4.048e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,251.0430732551133,246.38538095921808,4754.066906745297,2.921245157323478,3.8456464787047953,1.3164408570995383,0.03342186004978346,7.091157250392919,19.618868392753743,505444217.64658004,0.0016848140588219332,1243.5354285315632,581119000.0,21324951534.142582,6492331069.434503,7596376234.232673,21324951534.142582,275666850.0955723,1828113426.2529128,929320.3385486756,0.9336169434502505,164.43337764597604,40146330.74519559,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,True,-123.11086329928708,True,False,False,1403.330013936112,4.680617446162747,5.0,0.20435352129520457,287913389.133201,275666850.0955723,-1.1720078632899513,26.381634433016227,6488252727.272729,251.00184473955773,0.16285264069899483,1247.3100188444257,2.880243926955367,3.8848605231811697,0.7116294390404894,2.364997883110284e+20,20260904-wall-and-heating:c5183,False,243.68351388915804,4932.632178957824,3.9900909982652473,0.03695501785756991,-11.493557093934783,1379.1681238465435,2.6690415773950917,6.3383296013773e+19,satisfied,satisfied,satisfied,satisfied,True,True,False,0.9043930158171279,False,executed_in_both,ignited,ignited,ignited->ignited,1247.3100188444255,1.822912283298126e-16,-57.40573630152892,1253.4333615614946,3.7076096618032004,258.7389021835184,False,True,,-46.30884808645442,1290.047753394153,3.7922003113929676,253.94085911238156,False,True,,below_both,3.3594319309219998,satisfied,5.345878637901965,violated,True,False
20260905-stored-energy-basis:c6400,arm-search-p220,220.0,15.7,2.0,15000000.0,4.554e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,219.97071633821417,216.01928538541546,5706.4014542068835,3.5064289041017926,4.616006271874359,1.3164408570995383,0.037062335705939295,7.091157250392919,19.618868392753743,505444217.64658004,0.0016848140588219332,1243.5354285315632,581119000.0,22691383322.4087,6492331069.434503,7596376234.232673,22691383322.4087,379585852.7272288,2029563169.9541333,1115481.7623188982,0.9336169434502505,164.43337764597604,40146330.74519559,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,True,-174.97949037880335,True,False,False,1760.1477709170088,3.8994747710104356,6.0,-0.5660062718743593,319640128.6320274,379585852.7272288,4.573893505199202,28.96262064825991,6488252727.272729,219.93784568140617,0.17166607675800113,1383.1732458616732,2.8456038772095256,3.8848605231811697,0.7386284252244191,2.6193060770947524e+20,20260904-wall-and-heating:c5184,False,213.98132870948584,5934.2322848365675,4.800302548880536,0.04137535080725114,-27.5784368302036,1544.1357697690892,2.632898382778847,7.52210500609852e+19,satisfied,violated,satisfied,satisfied,False,True,False,0.8957588270029607,False,executed_in_both,violated,violated,violated->violated,1383.173245861673,1.64385536029932e-16,-72.15491654000789,1403.173600645894,4.446981444965982,225.97481178105588,False,True,,-61.77426025017462,1444.2160138026993,4.552557391479355,222.16342261706546,False,True,,below_both,4.032393239717061,satisfied,6.416764894506281,violated,True,False
20260905-stored-energy-basis:c6401,arm-search-p220,220.0,15.7,2.0,15000000.0,5.06e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,198.87251423389472,195.41521801226773,6706.039311384233,4.120679251570241,5.4246305257694125,1.3164408570995383,0.0406388773168861,7.091157250392919,19.618868392753743,505444217.64658004,0.0016848140588219332,1243.5354285315632,581119000.0,24078456595.572823,6492331069.434503,7596376234.232673,24078456595.572823,500278671.7502285,2227199058.822037,1310889.9907012212,0.9336169434502505,164.43337764597604,40146330.74519559,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,True,-230.08016417610543,True,False,False,2134.6889853903804,3.318198338945294,7.0,-1.3746305257694127,350766216.1937511,500278671.7502285,9.406319652982226,31.474174405987455,6488252727.272729,198.84541088829957,0.1796607516946283,1516.650442448068,2.8157681267713324,3.8848605231811697,0.7638666621532904,2.8686975657348504e+20,20260904-wall-and-heating:c5185,False,195.2616390651288,6988.818989846727,5.653375870767737,0.04577192508633778,-41.15463135683012,1708.2167376963664,2.601315396682904,8.752609430821457e+19,satisfied,violated,satisfied,satisfied,False,True,False,0.8878559780964111,False,executed_in_both,violated,violated,violated->violated,1516.650442448068,0.0,-83.10143380555405,1552.1160425584571,5.223311060299428,203.73855060147937,False,True,,-73.81187768594737,1597.5601113081054,5.351574953941645,200.59082018827348,False,True,,below_both,4.738781139305777,violated,7.540843030373542,violated,False,False
20260905-stored-energy-basis:c6402,arm-search-p220,220.0,15.7,2.0,15000000.0,3.036e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,336.14096124348873,329.5791325196717,3415.153024106601,2.0985188952715212,2.7625760131308175,1.3164408570995383,0.027585882874340707,7.091157250392919,19.618868392753743,505444217.64658004,0.0016848140588219332,1243.5354285315632,581119000.0,19303226734.444347,6492331069.434503,7596376234.232673,19303226734.444347,141770109.41848162,1515598702.6227741,667590.7652993235,0.9336169434502505,164.43337764597604,40146330.74519559,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,True,-52.3036766288335,True,False,False,901.6699096511803,6.515657818805378,3.0,1.2874239868691824,238694794.7384291,141770109.41848162,-14.436562356766716,21.11611730478672,6488252727.272729,336.0767945094213,0.14251536762390693,1029.51026772841,2.701551684613644,3.770315697336067,0.6475223889314685,1.8427670667158913e+20,20260904-wall-and-heating:c5186,False,327.60506810342537,3524.8663800901077,2.851325033576075,0.029772622130686727,8.045966310757194,1111.1197825482911,2.5128361443835816,4.1538120920798765e+19,satisfied,satisfied,satisfied,satisfied,True,False,True,0.9265520098717762,True,executed_in_both,ignited,driven,driven->ignited,1029.5102677284099,2.2085615128922091e-16,-44.8391052958865,1010.2177696413174,2.6689071598381533,348.75872389009055,False,True,,-31.314806708942683,1039.6115287329753,2.72381957802877,341.215039026532,False,True,,below_both,2.413296729562249,satisfied,3.840289578346884,satisfied,True,True
20260905-stored-energy-basis:c6403,arm-search-p220,220.0,15.7,2.0,15000000.0,3.542e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,269.6388558983082,264.58226176529377,4366.040048291945,2.6828131782615086,3.5317648798285166,1.3164408570995383,0.03163474879128393,7.091157250392919,19.618868392753743,505444217.64658004,0.0016848140588219332,1243.5354285315632,581119000.0,20752828765.672825,6492331069.434503,7596376234.232673,20752828765.672825,243608716.77607098,1741547986.4344878,853469.228638504,0.9336169434502505,164.43337764597604,40146330.74519559,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,True,-106.83215197737434,True,False,False,1257.945313096774,5.09660201413917,5.0,0.5182351201714832,274280017.81060517,243608716.77607098,-3.274518175166167,26.008064340472036,6488252727.272729,269.5928624733899,0.1535429837399655,1180.614695059459,2.6561390001438947,3.770315697336067,0.6785302512576892,2.1101794247354496e+20,20260904-wall-and-heating:c5187,False,261.8900922879442,4517.822901820061,3.6545446403257826,0.03452896180843316,-21.240932314750353,1288.6272619119009,2.467084467789083,5.227008881955741e+19,satisfied,satisfied,satisfied,satisfied,True,True,False,0.9161801321103618,False,executed_in_both,ignited,ignited,ignited->ignited,1180.614695059459,0.0,-76.39975765832469,1171.3386115567835,3.4069434852340335,276.36843543608353,False,True,,-62.59115056504186,1205.4990872725054,3.48126251823293,271.0931620742292,False,True,,below_both,3.0852351550007344,satisfied,4.909548116218561,violated,True,False
20260905-stored-energy-basis:c6404,arm-search-p220,220.0,15.7,2.0,15000000.0,4.048e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,229.45396656456722,225.29708701592995,5384.359095436322,3.308542610226388,4.35550066955677,1.3164408570995383,0.03559632557237406,7.091157250392919,19.618868392753743,505444217.64658004,0.0016848140588219332,1243.5354285315632,581119000.0,22234766923.87177,6492331069.434503,7596376234.232673,22234766923.87177,349701896.52047086,1963035477.3421855,1052529.2377225282,0.9336169434502505,164.43337764597604,40146330.74519559,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,True,-168.02801969673862,True,False,False,1639.4859379344307,4.132705139001101,6.0,-0.30550066955677035,309162543.8300941,349701896.52047086,3.3208257040377496,28.64621582849295,6488252727.272729,229.418676714273,0.1633484917565298,1328.4614756430308,2.618674985325032,3.770315697336067,0.7070987625062977,2.3712746379458914e+20,20260904-wall-and-heating:c5188,False,223.40231993915395,5584.748626399735,4.517599207342461,0.03925241993050692,-52.01631760466296,1464.9075955162796,2.4287721233304613,6.361073520836983e+19,satisfied,violated,satisfied,satisfied,False,True,False,0.9068568418302446,False,executed_in_both,violated,violated,violated->violated,1328.4614756430308,0.0,-107.74758328918767,1331.343686177836,4.196930399893469,234.20140515937587,False,True,,-94.15141807471309,1370.237559780031,4.292942777038467,231.9346116540575,False,True,,below_both,3.804824001760346,satisfied,6.054632976714291,violated,True,False
